Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Jyrki Lumme,1998-99,32,PHX,NHL,60,7,21,28,34,121,,1400,23:20,,,,,,,"",,,,,,,,58,16,50,13,5,2.1,3.4,5.5
Jyrki Lumme,1999-00,33,PHX,NHL,74,8,32,40,44,142,,1746,23:36,,,,,,,"",,,,,,,,104,29,88,22,9,3.0,4.1,7.1
Jyrki Lumme,2000-01,34,PHX,NHL,58,4,21,25,44,77,,1260,21:44,,,,,,,"",,,,,,,,57,13,47,6,3,1.6,2.9,4.5
Jyrki Lumme,2001-02,35,TOT,NHL,66,4,9,13,22,73,,1222,18:31,,,,,,,"",,,,,,,,48,6,45,11,8,0.6,2.8,3.4
Jyrki Lumme,2002-03,36,TOR,NHL,73,6,11,17,46,72,,1505,20:37,,,,,,,"",,,,,,,,61,14,54,17,10,0.9,3.8,4.7
Brad Turner,1991-92,23,NYI,NHL,3,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,0,0,1,-0.1,0.2,0.1
Bill Berg,1988-89,21,NYI,NHL,7,1,2,3,10,10,,"","",,,,,,,"",,,,,,,,11,7,7,1,-2,0.0,0.0,0.1
Bill Berg,1990-91,23,NYI,NHL,78,9,14,23,67,95,,"","",,,,,,,"",,,,,,,,41,1,62,19,-3,-0.4,1.1,0.7
Bill Berg,1991-92,24,NYI,NHL,47,5,9,14,28,60,,"","",,,,,,,"",,,,,,,,21,3,49,13,-18,-0.3,0.0,-0.3
Bill Berg,1992-93,25,TOT,NHL,80,13,11,24,103,113,,"","",,,,,,,"",,,,,,,,43,0,59,19,3,-0.3,1.3,1.0
Bill Berg,1993-94,26,TOR,NHL,83,8,11,19,93,99,,"","",,,,,,,"",,,,,,,,31,0,58,24,-3,-0.9,1.0,0.1
Bill Berg,1994-95,27,TOR,NHL,32,5,1,6,26,57,,"","",,,,,,,"",,,,,,,,7,0,21,3,-11,-0.2,0.1,-0.1
Bill Berg,1995-96,28,TOT,NHL,41,3,2,5,41,60,,"","",,,,,,,"",,,,,,,,13,0,33,14,-6,-0.9,0.3,-0.6
Bill Berg,1996-97,29,NYR,NHL,67,8,6,14,37,84,,"","",,,,,,,"",,,,,,,,23,0,29,8,2,-0.5,0.8,0.2
Bill Berg,1997-98,30,NYR,NHL,67,1,9,10,55,74,,"","",,,,,,,"",,,,,,,,15,1,47,18,-15,-1.5,0.5,-1.0
Bill Berg,1998-99,31,OTT,NHL,44,2,2,4,28,40,,455,10:21,,,,,,,"",,,,,,,,9,0,10,5,4,-0.6,0.6,0.0
Ron Shudra,1987-88,20,EDM,NHL,10,0,5,5,6,8,,"","",,,,,,,"",,,,,,,,8,0,3,0,5,0.2,0.6,0.8
Sylvain Couturier,1988-89,20,LAK,NHL,16,1,3,4,2,15,,"","",,,,,,,"",,,,,,,,11,3,11,0,-3,-0.3,0.0,-0.2
Sylvain Couturier,1990-91,22,LAK,NHL,3,0,1,1,0,2,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.0,0.0
Sylvain Couturier,1991-92,23,LAK,NHL,14,3,1,4,2,21,,"","",,,,,,,"",,,,,,,,5,0,9,1,-3,0.0,0.1,0.1
Anders Carlsson,1986-87,26,NJD,NHL,48,2,18,20,14,36,,"","",,,,,,,"",,,,,,,,32,6,38,1,-10,-0.2,0.3,0.1
Anders Carlsson,1987-88,27,NJD,NHL,9,1,0,1,0,6,,"","",,,,,,,"",,,,,,,,2,0,8,1,-5,-0.2,0.0,-0.2
Anders Carlsson,1988-89,28,NJD,NHL,47,4,8,12,20,42,,"","",,,,,,,"",,,,,,,,20,3,33,19,3,-0.7,0.7,0.0
Rob Brown,1987-88,19,PIT,NHL,51,24,20,44,56,80,,"","",,,,,,,Calder-8,,,,,,,,66,28,30,0,8,3.1,0.8,3.9
Rob Brown,1988-89,20,PIT,NHL,68,49,66,115,118,169,,"","",,,,,,,"AS-8,AS-3",,,,,,,,164,77,63,3,27,9.3,1.4,10.7
Rob Brown,1989-90,21,PIT,NHL,80,33,47,80,102,157,,"","",,,,,,,"",,,,,,,,119,41,88,0,-10,5.0,0.6,5.6
Rob Brown,1990-91,22,TOT,NHL,69,24,34,58,132,126,,"","",,,,,,,"",,,,,,,,89,43,53,0,-7,3.8,0.7,4.5
Rob Brown,1991-92,23,TOT,NHL,67,21,26,47,73,106,,"","",,,,,,,"",,,,,,,,65,38,43,1,-15,2.7,0.6,3.3
Rob Brown,1992-93,24,CHI,NHL,15,1,6,7,33,16,,"","",,,,,,,"",,,,,,,,11,1,4,0,6,0.0,0.4,0.4
Rob Brown,1993-94,25,DAL,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1
Rob Brown,1994-95,26,LAK,NHL,2,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.1,0.0,-0.1
Rob Brown,1997-98,29,PIT,NHL,82,15,25,40,59,172,,"","",,,,,,,"",,,,,,,,62,27,36,0,-1,2.4,1.1,3.5
Rob Brown,1998-99,30,PIT,NHL,58,13,11,24,16,78,,730,12:35,,,,,,,"",,,,,,,,31,18,28,0,-15,1.8,0.1,2.0
Rob Brown,1999-00,31,PIT,NHL,50,10,13,23,10,73,,531,10:37,,,,,,,"",,,,,,,,28,19,22,0,-13,1.9,0.0,1.8
Ron Stern,1987-88,21,VAN,NHL,15,0,0,0,52,7,,"","",,,,,,,"",,,,,,,,0,0,7,0,-7,-0.6,0.0,-0.5
Ron Stern,1988-89,22,VAN,NHL,17,1,0,1,49,13,,"","",,,,,,,"",,,,,,,,2,0,8,0,-6,-0.5,0.1,-0.4
Ron Stern,1989-90,23,VAN,NHL,34,2,3,5,208,27,,"","",,,,,,,"",,,,,,,,9,0,26,0,-17,-0.8,0.1,-0.7
Ron Stern,1990-91,24,TOT,NHL,44,3,6,9,240,45,,"","",,,,,,,"",,,,,,,,13,1,26,0,-14,-0.7,0.2,-0.5
Ron Stern,1991-92,25,CGY,NHL,72,13,9,22,338,96,,"","",,,,,,,"",,,,,,,,35,0,47,12,0,0.0,0.7,0.7
Ron Stern,1992-93,26,CGY,NHL,70,10,15,25,207,82,,"","",,,,,,,"",,,,,,,,34,0,34,4,4,-0.1,0.9,0.8
Ron Stern,1993-94,27,CGY,NHL,71,9,20,29,243,105,,"","",,,,,,,"",,,,,,,,43,0,39,2,6,0.5,0.9,1.4
Ron Stern,1994-95,28,CGY,NHL,39,9,4,13,163,69,,"","",,,,,,,"",,,,,,,,24,1,27,8,4,0.5,0.5,1.0
Ron Stern,1995-96,29,CGY,NHL,52,10,5,15,111,64,,"","",,,,,,,"",,,,,,,,29,4,35,12,2,0.2,0.8,1.0
Ron Stern,1996-97,30,CGY,NHL,79,7,10,17,157,98,,"","",,,,,,,"",,,,,,,,25,0,44,15,-4,-0.8,1.1,0.4
Ron Stern,1998-99,32,SJS,NHL,78,7,9,16,158,94,,906,11:37,,,,,,,"",,,,,,,,28,1,31,1,-3,0.0,1.0,0.9
Ron Stern,1999-00,33,SJS,NHL,67,4,5,9,151,63,,611,9:07,,,,,,,"",,,,,,,,13,0,22,0,-9,-0.4,0.3,0.0
Hannu Jarvenpaa,1986-87,23,WIN,NHL,20,1,8,9,6,36,,"","",,,,,,,"",,,,,,,,14,2,16,0,-4,0.0,0.2,0.1
Hannu Jarvenpaa,1987-88,24,WIN,NHL,41,6,11,17,34,52,,"","",,,,,,,"",,,,,,,,28,4,25,1,0,0.1,0.6,0.7
Hannu Jarvenpaa,1988-89,25,WIN,NHL,53,4,7,11,41,27,,"","",,,,,,,"",,,,,,,,15,2,27,0,-14,-1.0,0.3,-0.6
Mark Janssens,1987-88,19,NYR,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Mark Janssens,1988-89,20,NYR,NHL,5,0,0,0,0,4,,"","",,,,,,,"",,,,,,,,1,1,5,1,-4,-0.2,-0.1,-0.2
Mark Janssens,1989-90,21,NYR,NHL,80,5,8,13,161,61,,"","",,,,,,,"",,,,,,,,20,1,66,21,-26,-1.8,0.6,-1.2
Mark Janssens,1990-91,22,NYR,NHL,67,9,7,16,172,45,,"","",,,,,,,"",,,,,,,,23,0,33,9,-1,-0.5,0.8,0.2
Mark Janssens,1991-92,23,TOT,NHL,7,0,0,0,5,1,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.3,0.0,-0.2
Mark Janssens,1992-93,24,HAR,NHL,76,12,17,29,237,63,,"","",,,,,,,"",,,,,,,,43,0,83,25,-15,0.2,0.5,0.7
Mark Janssens,1993-94,25,HAR,NHL,84,2,10,12,137,52,,"","",,,,,,,"",,,,,,,,28,1,69,29,-13,-2.1,0.9,-1.2
Mark Janssens,1994-95,26,HAR,NHL,46,2,5,7,93,33,,"","",,,,,,,"",,,,,,,,13,0,29,8,-8,-0.9,0.4,-0.6
Mark Janssens,1995-96,27,HAR,NHL,81,2,7,9,155,63,,"","",,,,,,,"",,,,,,,,14,0,38,11,-13,-2.2,0.6,-1.6
Mark Janssens,1996-97,28,TOT,NHL,66,2,6,8,137,39,,"","",,,,,,,"",,,,,,,,13,1,40,15,-13,-1.6,0.5,-1.1
Mark Janssens,1997-98,29,TOT,NHL,74,5,7,12,154,53,,"","",,,,,,,"",,,,,,,,24,1,57,13,-21,-1.0,0.1,-0.9
Mark Janssens,1998-99,30,CHI,NHL,60,1,0,1,65,27,,497,8:17,,,,,,,"",,,,,,,,8,0,28,9,-11,-1.1,0.0,-1.1
Mark Janssens,1999-00,31,CHI,NHL,36,0,6,6,73,14,,259,7:12,,,,,,,"",,,,,,,,11,0,15,2,-2,-0.1,0.2,0.1
Mark Janssens,2000-01,32,CHI,NHL,28,0,0,0,33,15,,293,10:27,,,,,,,"",,,,,,,,3,0,16,5,-8,-0.8,0.0,-0.8
Glen Featherstone,1988-89,20,STL,NHL,18,0,2,2,22,9,,"","",,,,,,,"",,,,,,,,13,0,21,5,-3,-0.2,0.8,0.6
Glen Featherstone,1989-90,21,STL,NHL,58,0,12,12,145,34,,"","",,,,,,,"",,,,,,,,46,4,54,11,-1,-0.3,3.0,2.7
Glen Featherstone,1990-91,22,STL,NHL,68,5,15,20,204,59,,"","",,,,,,,"",,,,,,,,61,4,41,3,19,0.5,4.2,4.7
Glen Featherstone,1991-92,23,BOS,NHL,7,1,0,1,20,8,,"","",,,,,,,"",,,,,,,,5,1,8,2,-2,0.0,0.3,0.3
Glen Featherstone,1992-93,24,BOS,NHL,34,5,5,10,102,33,,"","",,,,,,,"",,,,,,,,32,2,27,3,6,0.4,2.2,2.6
Glen Featherstone,1993-94,25,BOS,NHL,58,1,8,9,152,55,,"","",,,,,,,"",,,,,,,,31,1,41,6,-5,-0.4,3.0,2.6
Glen Featherstone,1994-95,26,TOT,NHL,19,2,1,3,50,22,,"","",,,,,,,"",,,,,,,,8,0,15,0,-7,0.1,0.6,0.6
Glen Featherstone,1995-96,27,HAR,NHL,68,2,10,12,138,62,,"","",,,,,,,"",,,,,,,,54,2,63,21,10,-0.1,3.9,3.8
Glen Featherstone,1996-97,28,TOT,NHL,54,3,8,11,106,67,,"","",,,,,,,"",,,,,,,,52,10,53,10,-1,0.3,2.8,3.1
Brian Chapman,1990-91,22,HAR,NHL,3,0,0,0,29,0,,"","",,,,,,,"",,,,,,,,1,0,2,1,0,-0.1,0.2,0.1
Kirk Tomlinson,1987-88,19,MNS,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Frantisek Kucera,1990-91,22,CHI,NHL,40,2,12,14,32,65,,"","",,,,,,,"",,,,,,,,38,9,38,12,3,0.4,2.5,2.9
Frantisek Kucera,1991-92,23,CHI,NHL,61,3,10,13,36,82,,"","",,,,,,,"",,,,,,,,50,12,58,23,3,0.0,4.0,4.0
Frantisek Kucera,1992-93,24,CHI,NHL,71,5,14,19,59,117,,"","",,,,,,,"",,,,,,,,57,8,54,12,7,0.3,5.0,5.3
Frantisek Kucera,1993-94,25,TOT,NHL,76,5,16,21,48,122,,"","",,,,,,,"",,,,,,,,68,13,75,17,-3,0.6,4.0,4.5
Frantisek Kucera,1994-95,26,HAR,NHL,48,3,17,20,30,73,,"","",,,,,,,"",,,,,,,,38,7,38,10,3,1.1,2.8,3.9
Frantisek Kucera,1995-96,27,TOT,NHL,54,3,6,9,20,77,,"","",,,,,,,"",,,,,,,,42,8,38,6,2,0.0,2.5,2.5
Frantisek Kucera,1996-97,28,TOT,NHL,4,0,0,0,2,5,,"","",,,,,,,"",,,,,,,,1,1,3,1,-2,-0.1,0.0,-0.1
Frantisek Kucera,2000-01,32,TOT,NHL,55,2,7,9,12,60,,965,17:33,,,,,,,"",,,,,,,,35,1,56,15,-7,0.1,1.6,1.7
Frantisek Kucera,2001-02,33,WSH,NHL,56,1,13,14,12,67,,1157,20:39,,,,,,,"",,,,,,,,53,3,55,12,7,0.4,2.7,3.1
Shawn Byram,1990-91,22,NYI,NHL,4,0,0,0,14,2,,"","",,,,,,,"",,,,,,,,2,1,3,0,-2,-0.2,0.0,-0.1
Shawn Byram,1991-92,23,CHI,NHL,1,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.0,0.0
Dan Currie,1990-91,22,EDM,NHL,5,0,0,0,0,5,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.2,0.1,-0.1
Dan Currie,1991-92,23,EDM,NHL,7,1,0,1,0,3,,"","",,,,,,,"",,,,,,,,2,0,3,0,-1,-0.1,0.0,-0.1
Dan Currie,1992-93,24,EDM,NHL,5,0,0,0,4,11,,"","",,,,,,,"",,,,,,,,0,0,4,0,-4,-0.2,0.0,-0.2
Dan Currie,1993-94,25,LAK,NHL,5,1,1,2,0,12,,"","",,,,,,,"",,,,,,,,3,0,4,0,-1,0.1,0.0,0.1
Johan Garpenlov,1990-91,22,DET,NHL,71,18,22,40,18,91,,"","",,,,,,,"",,,,,,,,62,14,61,9,-4,1.8,0.6,2.5
Johan Garpenlov,1991-92,23,TOT,NHL,28,6,7,13,8,34,,"","",,,,,,,"",,,,,,,,29,8,24,3,0,0.4,0.3,0.8
Johan Garpenlov,1992-93,24,SJS,NHL,79,22,44,66,56,171,,"","",,,,,,,"",,,,,,,,95,39,84,2,-26,3.7,0.6,4.3
Johan Garpenlov,1993-94,25,SJS,NHL,80,18,35,53,28,125,,"","",,,,,,,"",,,,,,,,78,20,49,0,9,2.9,1.4,4.3
Johan Garpenlov,1994-95,26,TOT,NHL,40,4,10,14,2,44,,"","",,,,,,,"",,,,,,,,31,9,21,0,1,0.1,0.7,0.8
Johan Garpenlov,1995-96,27,FLA,NHL,82,23,28,51,36,130,,"","",,,,,,,"",,,,,,,,70,34,47,1,-10,3.1,0.9,4.0
Johan Garpenlov,1996-97,28,FLA,NHL,53,11,25,36,47,83,,"","",,,,,,,"",,,,,,,,51,13,29,1,10,2.3,1.1,3.4
Johan Garpenlov,1997-98,29,FLA,NHL,39,2,3,5,8,43,,"","",,,,,,,"",,,,,,,,18,1,27,4,-6,-0.7,0.2,-0.5
Johan Garpenlov,1998-99,30,FLA,NHL,64,8,9,17,42,71,,847,13:14,,,,,,,"",,,,,,,,20,1,38,10,-9,0.3,0.5,0.8
Johan Garpenlov,1999-00,31,ATL,NHL,73,2,14,16,31,79,,1118,15:19,,,,,,,"",,,,,,,,25,3,66,14,-30,-1.2,0.3,-1.0
Craig Endean,1986-87,18,WIN,NHL,2,0,1,1,0,0,,"","",,,,,,,"",,,,,,,,2,0,1,0,2,0.0,0.1,0.1
Jeff Bloemberg,1988-89,21,NYR,NHL,9,0,0,0,0,9,,"","",,,,,,,"",,,,,,,,6,0,6,2,2,-0.2,0.5,0.4
Jeff Bloemberg,1989-90,22,NYR,NHL,28,3,3,6,25,20,,"","",,,,,,,"",,,,,,,,21,8,33,12,-8,0.1,1.3,1.4
Jeff Bloemberg,1990-91,23,NYR,NHL,3,0,2,2,0,4,,"","",,,,,,,"",,,,,,,,5,2,0,0,3,0.1,0.3,0.4
Jeff Bloemberg,1991-92,24,NYR,NHL,3,0,1,1,0,5,,"","",,,,,,,"",,,,,,,,2,0,1,0,1,0.0,0.2,0.2
Jari Gronstrand,1986-87,24,MNS,NHL,47,1,6,7,27,32,,"","",,,,,,,"",,,,,,,,42,2,54,18,4,-0.4,2.2,1.9
Jari Gronstrand,1987-88,25,NYR,NHL,62,3,11,14,63,65,,"","",,,,,,,"",,,,,,,,62,11,73,30,8,-0.1,3.9,3.8
Jari Gronstrand,1988-89,26,QUE,NHL,25,1,3,4,14,18,,"","",,,,,,,"",,,,,,,,20,4,28,3,-9,-0.1,0.8,0.7
Jari Gronstrand,1989-90,27,TOT,NHL,48,3,5,8,29,26,,"","",,,,,,,"",,,,,,,,24,0,32,7,-1,-0.2,2.3,2.1
Jari Gronstrand,1990-91,28,NYI,NHL,3,0,1,1,2,1,,"","",,,,,,,"",,,,,,,,3,1,4,0,-2,0.0,0.0,0.1
Lonnie Loach,1992-93,24,TOT,NHL,53,10,13,23,27,58,,"","",,,,,,,"",,,,,,,,32,8,21,0,3,0.4,0.6,1.0
Lonnie Loach,1993-94,25,MDA,NHL,3,0,0,0,2,8,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.1,0.0,-0.1
John Purves,1990-91,22,WSH,NHL,7,1,0,1,0,8,,"","",,,,,,,"",,,,,,,,3,0,6,0,-3,-0.1,0.0,-0.1
Todd McLellan,1987-88,20,NYI,NHL,5,1,1,2,0,4,,"","",,,,,,,"",,,,,,,,2,0,4,1,-1,0.0,0.0,0.1
David Haas,1990-91,22,EDM,NHL,5,1,0,1,0,4,,"","",,,,,,,"",,,,,,,,1,0,3,0,-2,0.0,0.0,0.0
David Haas,1993-94,25,CGY,NHL,2,1,1,2,7,3,,"","",,,,,,,"",,,,,,,,4,0,2,0,2,0.2,0.1,0.3
Troy Crowder,1989-90,21,NJD,NHL,10,0,0,0,23,4,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.4,0.1,-0.3
Troy Crowder,1990-91,22,NJD,NHL,59,6,3,9,182,46,,"","",,,,,,,"",,,,,,,,15,0,25,0,-10,-1.1,0.4,-0.6
Troy Crowder,1991-92,23,DET,NHL,7,0,0,0,35,2,,"","",,,,,,,"",,,,,,,,1,0,2,1,0,-0.3,0.1,-0.2
Troy Crowder,1994-95,26,LAK,NHL,29,1,2,3,99,4,,"","",,,,,,,"",,,,,,,,6,0,6,0,0,-0.8,0.4,-0.4
Troy Crowder,1995-96,27,LAK,NHL,15,1,0,1,42,11,,"","",,,,,,,"",,,,,,,,2,0,5,0,-3,-0.4,0.1,-0.3
Troy Crowder,1996-97,28,VAN,NHL,30,1,2,3,52,11,,"","",,,,,,,"",,,,,,,,3,0,9,0,-6,-0.8,0.1,-0.7
Jeff Daniels,1990-91,22,PIT,NHL,11,0,2,2,2,6,,"","",,,,,,,"",,,,,,,,4,0,5,1,0,-0.3,0.1,-0.2
Jeff Daniels,1991-92,23,PIT,NHL,2,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,-0.1
Jeff Daniels,1992-93,24,PIT,NHL,58,5,4,9,14,30,,"","",,,,,,,"",,,,,,,,18,1,25,3,-5,-1.2,0.5,-0.7
Jeff Daniels,1993-94,25,TOT,NHL,70,3,5,8,20,52,,"","",,,,,,,"",,,,,,,,15,0,18,2,-1,-1.8,0.7,-1.0
Jeff Daniels,1994-95,26,FLA,NHL,3,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.1,-0.1
Jeff Daniels,1996-97,28,HAR,NHL,10,0,2,2,0,6,,"","",,,,,,,"",,,,,,,,3,0,1,0,2,-0.2,0.2,0.0
Jeff Daniels,1997-98,29,CAR,NHL,2,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,0.0
Jeff Daniels,1998-99,30,NSH,NHL,9,1,3,4,2,8,,98,10:56,,,,,,,"",,,,,,,,4,0,5,0,-1,0.2,0.1,0.3
Jeff Daniels,1999-00,31,CAR,NHL,69,3,4,7,10,28,,531,7:42,,,,,,,"",,,,,,,,10,0,31,13,-8,-0.4,0.4,0.0
Jeff Daniels,2000-01,32,CAR,NHL,67,1,1,2,15,42,,502,7:30,,,,,,,"",,,,,,,,9,1,15,4,-3,-1.1,0.6,-0.5
Jeff Daniels,2001-02,33,CAR,NHL,65,4,1,5,12,40,,527,8:07,,,,,,,"",,,,,,,,7,0,31,18,-6,-0.5,0.4,-0.1
Jeff Daniels,2002-03,34,CAR,NHL,59,0,4,4,8,41,,497,8:25,,,,,,,"",,,,,,,,4,0,32,19,-9,-1.0,0.3,-0.6
Darren Turcotte,1988-89,20,NYR,NHL,20,7,3,10,4,49,,"","",,,,,,,"",,,,,,,,15,5,10,0,0,0.4,0.2,0.7
Darren Turcotte,1989-90,21,NYR,NHL,76,32,34,66,32,205,,"","",,,,,,,Calder-6,,,,,,,,89,44,69,27,3,4.3,1.3,5.6
Darren Turcotte,1990-91,22,NYR,NHL,74,26,41,67,37,212,,"","",,,,,,,"",,,,,,,,94,47,94,42,-5,4.6,0.7,5.3
Darren Turcotte,1991-92,23,NYR,NHL,71,30,23,53,57,216,,"","",,,,,,,"",,,,,,,,85,42,51,19,11,3.8,1.1,4.9
Darren Turcotte,1992-93,24,NYR,NHL,71,25,28,53,40,213,,"","",,,,,,,"",,,,,,,,81,35,73,24,-3,3.2,0.8,4.1
Darren Turcotte,1993-94,25,TOT,NHL,32,4,15,19,17,60,,"","",,,,,,,"",,,,,,,,29,13,34,5,-13,0.7,0.0,0.7
Darren Turcotte,1994-95,26,HAR,NHL,47,17,18,35,22,121,,"","",,,,,,,"",,,,,,,,47,14,45,13,1,2.9,0.7,3.6
Darren Turcotte,1995-96,27,TOT,NHL,68,22,21,43,30,167,,"","",,,,,,,"",,,,,,,,60,13,65,23,5,3.1,0.9,4.0
Darren Turcotte,1996-97,28,SJS,NHL,65,16,21,37,16,126,,"","",,,,,,,"",,,,,,,,56,21,53,10,-8,2.6,0.7,3.3
Darren Turcotte,1997-98,29,STL,NHL,62,12,6,18,26,75,,"","",,,,,,,"",,,,,,,,29,6,33,16,6,0.7,0.9,1.6
Darren Turcotte,1998-99,30,NSH,NHL,40,4,5,9,16,73,,634,15:51,,,,,,,"",,,,,,,,16,1,47,21,-11,-0.4,0.2,-0.2
Darren Turcotte,1999-00,31,NSH,NHL,9,0,1,1,4,13,,83,9:13,,,,,,,"",,,,,,,,2,0,3,1,0,-0.1,0.1,0.0
Mario Doyon,1988-89,20,CHI,NHL,7,1,1,2,6,7,,"","",,,,,,,"",,,,,,,,4,2,0,0,2,0.1,0.4,0.5
Mario Doyon,1989-90,21,QUE,NHL,9,2,3,5,6,19,,"","",,,,,,,"",,,,,,,,11,3,10,1,-1,0.3,0.4,0.7
Mario Doyon,1990-91,22,QUE,NHL,12,0,0,0,4,12,,"","",,,,,,,"",,,,,,,,8,2,9,0,-3,-0.3,0.3,0.1
Jim Ennis,1987-88,20,EDM,NHL,5,1,0,1,10,9,,"","",,,,,,,"",,,,,,,,4,2,2,0,0,0.0,0.2,0.2
Per Djoos,1990-91,22,DET,NHL,26,0,12,12,16,23,,"","",,,,,,,"",,,,,,,,31,7,26,0,-2,0.4,1.0,1.3
Per Djoos,1991-92,23,NYR,NHL,50,1,18,19,40,39,,"","",,,,,,,"",,,,,,,,48,15,27,1,7,0.5,2.7,3.2
Per Djoos,1992-93,24,NYR,NHL,6,1,1,2,2,4,,"","",,,,,,,"",,,,,,,,4,1,3,0,0,0.1,0.3,0.4
Kevin Todd,1988-89,20,NJD,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1
Kevin Todd,1990-91,22,NJD,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1
Kevin Todd,1991-92,23,NJD,NHL,80,21,42,63,69,131,,"","",,,,,,,Calder-5,,,,,,,,88,21,60,1,8,3.5,1.1,4.6
Kevin Todd,1992-93,24,TOT,NHL,55,9,14,23,26,87,,"","",,,,,,,"",,,,,,,,39,6,45,3,-9,0.3,0.5,0.8
Kevin Todd,1993-94,25,TOT,NHL,47,8,14,22,24,65,,"","",,,,,,,"",,,,,,,,32,9,29,3,-3,0.7,0.5,1.2
Kevin Todd,1994-95,26,LAK,NHL,33,3,8,11,12,34,,"","",,,,,,,"",,,,,,,,15,0,30,10,-5,0.0,0.2,0.2
Kevin Todd,1995-96,27,LAK,NHL,74,16,27,43,38,132,,"","",,,,,,,"",,,,,,,,51,4,72,31,6,2.2,1.2,3.3
Kevin Todd,1996-97,28,MDA,NHL,65,9,21,30,44,95,,"","",,,,,,,"",,,,,,,,47,12,51,9,-7,1.1,0.5,1.6
Kevin Todd,1997-98,29,MDA,NHL,27,4,7,11,12,30,,"","",,,,,,,"",,,,,,,,18,9,14,0,-5,0.6,0.1,0.7
Mike Hartman,1986-87,19,BUF,NHL,17,3,3,6,69,19,,"","",,,,,,,"",,,,,,,,9,0,7,0,2,0.0,0.3,0.3
Mike Hartman,1987-88,20,BUF,NHL,18,3,1,4,90,24,,"","",,,,,,,"",,,,,,,,6,0,10,1,-3,-0.2,0.1,0.0
Mike Hartman,1988-89,21,BUF,NHL,70,8,9,17,316,91,,"","",,,,,,,"",,,,,,,,29,1,20,1,9,-0.9,1.2,0.3
Mike Hartman,1989-90,22,BUF,NHL,60,11,10,21,211,97,,"","",,,,,,,"",,,,,,,,26,2,34,0,-10,0.0,0.6,0.6
Mike Hartman,1990-91,23,BUF,NHL,60,9,3,12,204,65,,"","",,,,,,,"",,,,,,,,21,4,28,1,-10,-0.6,0.5,-0.1
Mike Hartman,1991-92,24,WIN,NHL,75,4,4,8,264,89,,"","",,,,,,,"",,,,,,,,13,0,23,0,-10,-1.9,1.0,-1.0
Mike Hartman,1992-93,25,TOT,NHL,61,4,4,8,160,77,,"","",,,,,,,"",,,,,,,,12,0,19,0,-7,-1.4,0.8,-0.7
Mike Hartman,1993-94,26,NYR,NHL,35,1,1,2,70,19,,"","",,,,,,,"",,,,,,,,3,0,8,0,-5,-1.1,0.3,-0.8
Mike Hartman,1994-95,27,NYR,NHL,1,0,0,0,4,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Mark Vermette,1988-89,21,QUE,NHL,12,0,4,4,7,10,,"","",,,,,,,"",,,,,,,,7,1,14,1,-7,-0.2,0.0,-0.2
Mark Vermette,1989-90,22,QUE,NHL,11,1,5,6,8,16,,"","",,,,,,,"",,,,,,,,8,0,11,0,-3,0.1,0.1,0.2
Mark Vermette,1990-91,23,QUE,NHL,34,3,4,7,10,42,,"","",,,,,,,"",,,,,,,,10,0,28,3,-15,-0.5,0.0,-0.5
Mark Vermette,1991-92,24,QUE,NHL,10,1,0,1,8,12,,"","",,,,,,,"",,,,,,,,3,1,10,2,-6,-0.2,0.0,-0.3
Paul Beraldo,1987-88,20,BOS,NHL,3,0,0,0,0,1,,"","",,,,,,,"",,,,,,,,1,0,4,0,-3,-0.1,0.0,-0.2
Paul Beraldo,1988-89,21,BOS,NHL,7,0,0,0,4,1,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.3,0.1,-0.2
