Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TSA,TOI,ATOI,FOW,FOL,BLK,HIT,TK,GV,Awards,CF,CA,FF,FA,oiGF,oiGA,PDO,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Chris Govedaris,1993-94,23,TOR,NHL,12,2,2,4,14,16,,"","",,,,,,,"",,,,,,,,5,0,1,0,4,0.0,0.3,0.3
Corey Foster,1988-89,19,NJD,NHL,2,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,0.0,0.0,-0.1
Corey Foster,1991-92,22,PHI,NHL,25,3,4,7,20,67,,"","",,,,,,,"",,,,,,,,17,6,25,0,-14,0.3,0.6,0.8
Corey Foster,1995-96,26,PIT,NHL,11,2,2,4,2,8,,"","",,,,,,,"",,,,,,,,7,3,6,0,-2,0.3,0.2,0.4
Corey Foster,1996-97,27,NYI,NHL,7,0,0,0,2,1,,"","",,,,,,,"",,,,,,,,1,0,4,1,-2,-0.1,0.2,0.0
Joel Savage,1990-91,21,BUF,NHL,3,0,1,1,0,2,,"","",,,,,,,"",,,,,,,,2,1,3,0,-2,0.0,0.0,-0.1
Claude Boivin,1991-92,21,PHI,NHL,58,5,13,18,187,46,,"","",,,,,,,"",,,,,,,,26,0,28,0,-2,-0.4,0.8,0.4
Claude Boivin,1992-93,22,PHI,NHL,30,5,4,9,76,21,,"","",,,,,,,"",,,,,,,,13,0,18,0,-5,-0.1,0.2,0.1
Claude Boivin,1993-94,23,TOT,NHL,41,2,1,3,95,17,,"","",,,,,,,"",,,,,,,,5,1,22,1,-17,-1.2,0.0,-1.1
Claude Boivin,1994-95,24,OTT,NHL,3,0,1,1,6,0,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.0,0.0,0.0
Reggie Savage,1990-91,20,WSH,NHL,1,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1
Reggie Savage,1992-93,22,WSH,NHL,16,2,3,5,12,20,,"","",,,,,,,"",,,,,,,,9,4,9,0,-4,-0.1,0.1,0.0
Reggie Savage,1993-94,23,QUE,NHL,17,3,4,7,16,25,,"","",,,,,,,"",,,,,,,,9,3,3,0,3,0.2,0.3,0.5
Rob Cimetta,1988-89,18,BOS,NHL,7,2,0,2,0,4,,"","",,,,,,,"",,,,,,,,2,0,6,0,-4,0.0,0.0,0.0
Rob Cimetta,1989-90,19,BOS,NHL,47,8,9,17,33,28,,"","",,,,,,,"",,,,,,,,28,5,19,0,4,0.0,0.8,0.8
Rob Cimetta,1990-91,20,TOR,NHL,25,2,4,6,21,18,,"","",,,,,,,"",,,,,,,,11,2,14,0,-5,-0.3,0.2,-0.1
Rob Cimetta,1991-92,21,TOR,NHL,24,4,3,7,12,31,,"","",,,,,,,"",,,,,,,,14,3,8,2,5,-0.1,0.5,0.5
Francois Leroux,1988-89,18,EDM,NHL,2,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,1,0,0,0,1,0.0,0.1,0.1
Francois Leroux,1989-90,19,EDM,NHL,3,0,1,1,0,0,,"","",,,,,,,"",,,,,,,,1,0,3,0,-2,0.0,0.0,0.0
Francois Leroux,1990-91,20,EDM,NHL,1,0,2,2,0,1,,"","",,,,,,,"",,,,,,,,2,0,1,0,1,0.1,0.1,0.2
Francois Leroux,1991-92,21,EDM,NHL,4,0,0,0,7,0,,"","",,,,,,,"",,,,,,,,2,1,2,0,-1,-0.1,0.1,0.0
Francois Leroux,1992-93,22,EDM,NHL,1,0,0,0,4,0,,"","",,,,,,,"",,,,,,,,0,0,1,1,0,0.0,0.1,0.0
Francois Leroux,1993-94,23,OTT,NHL,23,0,1,1,70,8,,"","",,,,,,,"",,,,,,,,6,0,13,3,-4,-0.4,0.8,0.4
Francois Leroux,1994-95,24,PIT,NHL,40,0,2,2,114,19,,"","",,,,,,,"",,,,,,,,22,0,19,4,7,-0.7,1.5,0.9
Francois Leroux,1995-96,25,PIT,NHL,66,2,9,11,161,43,,"","",,,,,,,"",,,,,,,,45,0,65,22,2,-0.2,1.8,1.7
Francois Leroux,1996-97,26,PIT,NHL,59,0,3,3,81,5,,"","",,,,,,,"",,,,,,,,14,1,23,7,-3,-0.9,1.7,0.9
Francois Leroux,1997-98,27,COL,NHL,50,1,2,3,140,14,,"","",,,,,,,"",,,,,,,,4,0,7,0,-3,-1.5,0.5,-1.0
Eric Charron,1992-93,23,MTL,NHL,3,0,0,0,2,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.1,0.1
Eric Charron,1993-94,24,TBL,NHL,4,0,0,0,2,1,,"","",,,,,,,"",,,,,,,,2,0,2,0,0,-0.1,0.3,0.2
Eric Charron,1994-95,25,TBL,NHL,45,1,4,5,26,33,,"","",,,,,,,"",,,,,,,,26,1,33,9,1,-0.4,2.6,2.2
Eric Charron,1995-96,26,TOT,NHL,18,0,1,1,22,13,,"","",,,,,,,"",,,,,,,,10,0,21,8,-3,-0.3,0.9,0.6
Eric Charron,1996-97,27,WSH,NHL,25,1,1,2,20,11,,"","",,,,,,,"",,,,,,,,8,0,9,2,1,-0.2,1.5,1.3
Eric Charron,1997-98,28,CGY,NHL,2,0,0,0,4,1,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.1,0.0
Eric Charron,1998-99,29,CGY,NHL,12,0,1,1,14,9,,165,13:45,,,,,,,"",,,,,,,,3,0,12,3,-6,-0.1,-0.2,-0.3
Eric Charron,1999-00,30,CGY,NHL,21,0,0,0,37,8,,220,10:29,,,,,,,"",,,,,,,,8,0,17,6,-3,-0.2,0.2,0.0
Troy Mallette,1989-90,19,NYR,NHL,79,13,16,29,305,107,,"","",,,,,,,"",,,,,,,,54,16,46,0,-8,0.1,1.1,1.1
Troy Mallette,1990-91,20,NYR,NHL,71,12,10,22,252,91,,"","",,,,,,,"",,,,,,,,33,1,41,1,-8,0.0,0.6,0.6
Troy Mallette,1991-92,21,TOT,NHL,32,4,7,11,79,28,,"","",,,,,,,"",,,,,,,,16,0,10,0,6,-0.1,0.5,0.4
Troy Mallette,1992-93,22,NJD,NHL,34,4,3,7,56,19,,"","",,,,,,,"",,,,,,,,14,0,11,0,3,-0.5,0.5,0.0
Troy Mallette,1993-94,23,OTT,NHL,82,7,16,23,166,100,,"","",,,,,,,"",,,,,,,,32,4,72,11,-33,-0.6,0.4,-0.3
Troy Mallette,1994-95,24,OTT,NHL,23,3,5,8,35,21,,"","",,,,,,,"",,,,,,,,16,0,10,0,6,0.2,0.6,0.7
Troy Mallette,1995-96,25,OTT,NHL,64,2,3,5,171,51,,"","",,,,,,,"",,,,,,,,11,0,18,0,-7,-1.9,0.9,-1.0
Troy Mallette,1996-97,26,BOS,NHL,68,6,8,14,155,61,,"","",,,,,,,"",,,,,,,,25,1,32,0,-8,-0.8,0.6,-0.1
Troy Mallette,1997-98,27,TBL,NHL,3,0,0,0,7,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.1,-0.1
Jeff Christian,1991-92,21,NJD,NHL,2,0,0,0,2,1,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,-0.1
Jeff Christian,1994-95,24,PIT,NHL,1,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Jeff Christian,1995-96,25,PIT,NHL,3,0,0,0,2,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,-0.1
Jeff Christian,1996-97,26,PIT,NHL,11,2,2,4,13,18,,"","",,,,,,,"",,,,,,,,5,0,8,0,-3,0.1,0.0,0.1
Jeff Christian,1997-98,27,PHX,NHL,1,0,0,0,0,0,,"","",,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,-0.1
Mark Major,1996-97,26,DET,NHL,2,0,0,0,5,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,0.0
Tie Domi,1989-90,20,TOR,NHL,2,0,0,0,42,0,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,-0.1
Tie Domi,1990-91,21,NYR,NHL,28,1,0,1,185,5,,"","",,,,,,,"",,,,,,,,2,0,7,0,-5,-0.9,0.2,-0.7
Tie Domi,1991-92,22,NYR,NHL,42,2,4,6,246,20,,"","",,,,,,,"",,,,,,,,8,1,11,0,-4,-1.0,0.3,-0.7
Tie Domi,1992-93,23,TOT,NHL,61,5,10,15,344,40,,"","",,,,,,,"",,,,,,,,26,0,26,1,1,-0.8,0.8,-0.1
Tie Domi,1993-94,24,WIN,NHL,81,8,11,19,347,98,,"","",,,,,,,"",,,,,,,,30,3,36,1,-8,-0.9,1.0,0.1
Tie Domi,1994-95,25,TOT,NHL,40,4,5,9,159,46,,"","",,,,,,,"",,,,,,,,14,0,19,0,-5,-0.4,0.3,0.0
Tie Domi,1995-96,26,TOR,NHL,72,7,6,13,297,61,,"","",,,,,,,"",,,,,,,,23,1,26,1,-3,-1.0,1.0,-0.1
Tie Domi,1996-97,27,TOR,NHL,80,11,17,28,275,98,,"","",,,,,,,"",,,,,,,,38,4,52,1,-17,0.6,0.4,1.1
Tie Domi,1997-98,28,TOR,NHL,80,4,10,14,365,72,,"","",,,,,,,"",,,,,,,,24,1,28,0,-5,-1.2,1.0,-0.2
Tie Domi,1998-99,29,TOR,NHL,72,8,14,22,198,65,,698,9:42,,,,,,,"",,,,,,,,30,0,25,0,5,1.2,0.5,1.8
Tie Domi,1999-00,30,TOR,NHL,70,5,9,14,198,64,,698,9:58,,,,,,,"",,,,,,,,22,2,25,0,-5,0.1,0.4,0.5
Tie Domi,2000-01,31,TOR,NHL,82,13,7,20,214,60,,687,8:23,,,,,,,"",,,,,,,,24,3,19,0,2,1.4,0.8,2.2
Tie Domi,2001-02,32,TOR,NHL,74,9,10,19,157,93,,764,10:20,,,,,,,"",,,,,,,,30,1,26,0,3,0.9,0.8,1.7
Tie Domi,2002-03,33,TOR,NHL,79,15,14,29,171,91,,864,10:56,,,,,,,"",,,,,,,,44,10,35,0,-1,2.3,0.8,3.1
Tie Domi,2003-04,34,TOR,NHL,80,7,13,20,208,84,,896,11:12,,,,,,,"",,,,,,,,28,2,28,0,-2,0.5,0.7,1.3
Tie Domi,2005-06,36,TOR,NHL,77,5,11,16,109,67,,749,9:43,,,,,,,"",,,,,,,,27,3,34,0,-10,-0.1,0.5,0.3
Adrien Plavsic,1989-90,20,TOT,NHL,15,3,3,6,10,14,,"","",,,,,,,"",,,,,,,,14,2,11,0,1,0.4,0.9,1.2
Adrien Plavsic,1990-91,21,VAN,NHL,48,2,10,12,62,69,,"","",,,,,,,"",,,,,,,,33,10,48,2,-23,0.1,1.2,1.3
Adrien Plavsic,1991-92,22,VAN,NHL,16,1,9,10,14,21,,"","",,,,,,,"",,,,,,,,23,6,21,8,4,0.5,1.1,1.6
Adrien Plavsic,1992-93,23,VAN,NHL,57,6,21,27,53,62,,"","",,,,,,,"",,,,,,,,86,22,51,15,28,1.3,3.7,5.1
Adrien Plavsic,1993-94,24,VAN,NHL,47,1,9,10,6,41,,"","",,,,,,,"",,,,,,,,24,4,38,13,-5,-0.1,1.9,1.9
Adrien Plavsic,1994-95,25,TOT,NHL,18,2,2,4,8,35,,"","",,,,,,,"",,,,,,,,18,2,8,0,8,0.2,1.5,1.7
Adrien Plavsic,1995-96,26,TBL,NHL,7,1,2,3,6,4,,"","",,,,,,,"",,,,,,,,7,0,2,0,5,0.2,0.7,1.0
Adrien Plavsic,1996-97,27,MDA,NHL,6,0,0,0,2,3,,"","",,,,,,,"",,,,,,,,4,4,6,1,-5,-0.1,-0.1,-0.2
Russell Romaniuk,1991-92,21,WIN,NHL,27,3,5,8,18,32,,"","",,,,,,,"",,,,,,,,12,6,4,0,2,-0.2,0.5,0.3
Russell Romaniuk,1992-93,22,WIN,NHL,28,3,1,4,22,20,,"","",,,,,,,"",,,,,,,,14,3,11,0,0,-0.6,0.3,-0.2
Russell Romaniuk,1993-94,23,WIN,NHL,24,4,8,12,6,36,,"","",,,,,,,"",,,,,,,,16,5,24,2,-11,0.4,0.0,0.4
Russell Romaniuk,1994-95,24,WIN,NHL,6,0,0,0,0,3,,"","",,,,,,,"",,,,,,,,0,0,4,1,-3,-0.2,0.0,-0.3
Russell Romaniuk,1995-96,25,PHI,NHL,17,3,0,3,17,13,,"","",,,,,,,"",,,,,,,,8,3,7,0,-2,-0.1,0.2,0.0
Barry Richter,1995-96,25,NYR,NHL,4,0,1,1,0,3,,"","",,,,,,,"",,,,,,,,2,0,1,1,2,0.0,0.3,0.3
Barry Richter,1996-97,26,BOS,NHL,50,5,13,18,32,79,,"","",,,,,,,"",,,,,,,,54,16,50,5,-7,1.2,1.6,2.8
Barry Richter,1998-99,28,NYI,NHL,72,6,18,24,34,111,,1522,21:08,,,,,,,"",,,,,,,,71,27,56,8,-4,1.6,3.1,4.7
Barry Richter,1999-00,29,MTL,NHL,23,0,2,2,8,13,,282,12:15,,,,,,,"",,,,,,,,8,2,11,0,-5,-0.1,0.4,0.3
Barry Richter,2000-01,30,MTL,NHL,2,0,0,0,2,0,,21,10:44,,,,,,,"",,,,,,,,0,0,1,0,-1,0.0,0.0,0.0
Leif Rohlin,1995-96,27,VAN,NHL,56,6,16,22,32,72,,"","",,,,,,,"",,,,,,,,68,24,56,12,0,1.3,2.3,3.6
Leif Rohlin,1996-97,28,VAN,NHL,40,2,8,10,8,37,,"","",,,,,,,"",,,,,,,,32,2,31,5,4,0.3,1.8,2.1
Martin St. Amour,1992-93,23,OTT,NHL,1,0,0,0,2,2,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,0.0,0.0,0.0
Pat Murray,1990-91,21,PHI,NHL,16,2,1,3,15,16,,"","",,,,,,,"",,,,,,,,5,2,8,0,-5,-0.2,0.1,-0.1
Pat Murray,1991-92,22,PHI,NHL,9,1,0,1,0,8,,"","",,,,,,,"",,,,,,,,4,0,1,0,3,-0.2,0.2,0.0
Tim Taylor,1993-94,24,DET,NHL,1,1,0,1,0,4,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,0.1,0.0,0.1
Tim Taylor,1994-95,25,DET,NHL,22,0,4,4,16,21,,"","",,,,,,,"",,,,,,,,10,3,4,0,3,-0.5,0.3,-0.1
Tim Taylor,1995-96,26,DET,NHL,72,11,14,25,39,81,,"","",,,,,,,"",,,,,,,,32,3,20,2,11,0.3,1.2,1.5
Tim Taylor,1996-97,27,DET,NHL,44,3,4,7,52,44,,"","",,,,,,,"",,,,,,,,17,3,26,6,-6,-0.8,0.4,-0.3
Tim Taylor,1997-98,28,BOS,NHL,79,20,11,31,57,127,,"","",,,,,,,Selke-20,,,,,,,,44,7,73,20,-16,2.3,0.5,2.8
Tim Taylor,1998-99,29,BOS,NHL,49,4,7,11,55,76,,781,15:56,,,,,,,"",,,,,,,,18,4,28,4,-10,-0.5,0.7,0.1
Tim Taylor,1999-00,30,NYR,NHL,76,9,11,20,72,79,,1075,14:09,,,,,,,"",,,,,,,,34,3,51,16,-4,0.0,1.1,1.1
Tim Taylor,2000-01,31,NYR,NHL,38,2,5,7,16,34,,340,8:57,,,,,,,"",,,,,,,,9,0,25,10,-6,0.0,0.0,0.0
Tim Taylor,2001-02,32,TBL,NHL,48,4,4,8,25,50,,647,13:29,,,,,,,"",,,,,,,,14,0,26,10,-2,-0.5,0.8,0.3
Tim Taylor,2002-03,33,TBL,NHL,82,4,8,12,38,95,,1124,13:43,,,,,,,"",,,,,,,,18,0,57,26,-13,-1.5,0.8,-0.6
Tim Taylor,2003-04,34,TBL,NHL,82,7,15,22,25,95,,1057,12:54,,,,,,,Selke-29,,,,,,,,27,0,44,12,-5,0.3,0.8,1.1
Tim Taylor,2005-06,36,TBL,NHL,82,7,6,13,22,109,,1021,12:27,,,,,,,"",,,,,,,,22,0,68,34,-12,-1.0,0.8,-0.2
Tim Taylor,2006-07,37,TBL,NHL,71,1,5,6,16,59,,562,7:55,,,,,,,Byng-39,,,,,,,,12,0,33,16,-5,-0.9,0.5,-0.5
Link Gaetz,1988-89,20,MNS,NHL,12,0,2,2,53,8,,"","",,,,,,,"",,,,,,,,6,1,13,5,-3,-0.1,0.5,0.4
Link Gaetz,1989-90,21,MNS,NHL,5,0,0,0,33,4,,"","",,,,,,,"",,,,,,,,1,1,5,0,-5,-0.1,0.0,-0.1
Link Gaetz,1991-92,23,SJS,NHL,48,6,6,12,326,73,,"","",,,,,,,"",,,,,,,,34,14,52,5,-27,0.5,0.8,1.3
Todd Harkins,1991-92,23,CGY,NHL,5,0,0,0,7,4,,"","",,,,,,,"",,,,,,,,0,0,2,0,-2,-0.2,0.0,-0.2
Todd Harkins,1992-93,24,CGY,NHL,15,2,3,5,22,17,,"","",,,,,,,"",,,,,,,,7,1,10,0,-4,-0.1,0.0,0.0
Todd Harkins,1993-94,25,HAR,NHL,28,1,0,1,49,15,,"","",,,,,,,"",,,,,,,,3,0,7,0,-4,-0.9,0.3,-0.6
Dane Jackson,1993-94,23,VAN,NHL,12,5,1,6,9,18,,"","",,,,,,,"",,,,,,,,10,1,6,0,3,0.5,0.3,0.7
Dane Jackson,1994-95,24,VAN,NHL,3,1,0,1,4,6,,"","",,,,,,,"",,,,,,,,2,0,3,1,0,0.1,0.0,0.1
Dane Jackson,1995-96,25,BUF,NHL,22,5,4,9,41,20,,"","",,,,,,,"",,,,,,,,16,2,11,0,3,0.3,0.4,0.7
Dane Jackson,1997-98,27,NYI,NHL,8,1,1,2,4,5,,"","",,,,,,,"",,,,,,,,3,0,2,0,1,0.0,0.2,0.2
Trevor Sim,1989-90,19,EDM,NHL,3,0,1,1,2,0,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,0.0,0.0,0.0
Zdeno Ciger,1990-91,21,NJD,NHL,45,8,17,25,8,82,,"","",,,,,,,"",,,,,,,,32,8,21,0,3,0.9,0.6,1.5
Zdeno Ciger,1991-92,22,NJD,NHL,20,6,5,11,10,33,,"","",,,,,,,"",,,,,,,,18,5,15,0,-2,0.6,0.2,0.7
Zdeno Ciger,1992-93,23,TOT,NHL,64,13,23,36,8,106,,"","",,,,,,,"",,,,,,,,52,18,60,13,-13,1.3,0.5,1.8
Zdeno Ciger,1993-94,24,EDM,NHL,84,22,35,57,8,158,,"","",,,,,,,"",,,,,,,,79,28,67,5,-11,3.4,0.8,4.2
Zdeno Ciger,1994-95,25,EDM,NHL,5,2,2,4,0,10,,"","",,,,,,,"",,,,,,,,6,3,4,0,-1,0.4,0.0,0.4
Zdeno Ciger,1995-96,26,EDM,NHL,78,31,39,70,41,184,,"","",,,,,,,"",,,,,,,,107,49,73,0,-15,5.7,0.7,6.3
Zdeno Ciger,2001-02,32,TOT,NHL,56,12,13,25,26,92,,856,15:17,,,,,,,"",,,,,,,,34,9,40,0,-15,1.6,0.3,1.9
Darcy Loewen,1989-90,20,BUF,NHL,4,0,0,0,4,1,,"","",,,,,,,"",,,,,,,,1,0,4,0,-3,-0.2,0.0,-0.2
Darcy Loewen,1990-91,21,BUF,NHL,6,0,0,0,8,2,,"","",,,,,,,"",,,,,,,,2,0,7,1,-4,-0.2,0.0,-0.3
Darcy Loewen,1991-92,22,BUF,NHL,2,0,0,0,2,1,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,-0.1
Darcy Loewen,1992-93,23,OTT,NHL,79,4,5,9,145,42,,"","",,,,,,,"",,,,,,,,17,0,65,22,-26,-2.0,0.7,-1.3
Darcy Loewen,1993-94,24,OTT,NHL,44,0,3,3,52,39,,"","",,,,,,,"",,,,,,,,10,0,27,6,-11,-1.4,0.4,-1.0
Craig Fisher,1989-90,19,PHI,NHL,2,0,0,0,0,5,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.1,0.0,-0.1
Craig Fisher,1990-91,20,PHI,NHL,2,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,0,0,0,0,0,-0.1,0.0,0.0
Craig Fisher,1993-94,23,WIN,NHL,4,0,0,0,2,5,,"","",,,,,,,"",,,,,,,,1,0,2,0,-1,-0.2,0.0,-0.1
Craig Fisher,1996-97,26,FLA,NHL,4,0,0,0,0,2,,"","",,,,,,,"",,,,,,,,2,0,4,0,-2,-0.2,0.0,-0.2
Steve Heinze,1991-92,22,BOS,NHL,14,3,4,7,6,29,,"","",,,,,,,"",,,,,,,,8,0,9,0,-1,0.2,0.2,0.4
Steve Heinze,1992-93,23,BOS,NHL,73,18,13,31,24,146,,"","",,,,,,,"",,,,,,,,51,0,51,20,20,0.9,1.5,2.4
Steve Heinze,1993-94,24,BOS,NHL,77,10,11,21,32,183,,"","",,,,,,,"",,,,,,,,37,1,54,16,-2,-0.4,1.1,0.7
Steve Heinze,1994-95,25,BOS,NHL,36,7,9,16,23,70,,"","",,,,,,,"",,,,,,,,19,0,29,10,0,0.7,0.6,1.3
Steve Heinze,1995-96,26,BOS,NHL,76,16,12,28,43,129,,"","",,,,,,,"",,,,,,,,34,0,55,18,-3,0.9,0.8,1.7
Steve Heinze,1996-97,27,BOS,NHL,30,17,8,25,27,96,,"","",,,,,,,"",,,,,,,,36,8,40,4,-8,2.8,0.1,2.9
Steve Heinze,1997-98,28,BOS,NHL,61,26,20,46,54,160,,"","",,,,,,,"",,,,,,,,58,22,28,0,8,5.1,1.2,6.3
Steve Heinze,1998-99,29,BOS,NHL,73,22,18,40,30,146,,1153,15:48,,,,,,,"",,,,,,,,65,23,35,0,7,3.3,1.8,5.1
Steve Heinze,1999-00,30,BOS,NHL,75,12,13,25,36,145,,1121,14:57,,,,,,,"",,,,,,,,46,12,42,0,-8,0.8,1.0,1.8
Steve Heinze,2000-01,31,TOT,NHL,79,27,27,54,46,144,,1439,18:13,,,,,,,"",,,,,,,,76,35,68,14,-13,4.5,1.3,5.8
Steve Heinze,2001-02,32,LAK,NHL,73,15,16,31,46,123,,1152,15:47,,,,,,,"",,,,,,,,52,26,41,0,-15,1.7,0.9,2.6
Steve Heinze,2002-03,33,LAK,NHL,27,5,7,12,12,44,,413,15:17,,,,,,,"",,,,,,,,17,3,21,2,-5,0.7,0.3,1.0
Daniel Gauthier,1994-95,24,CHI,NHL,5,0,0,0,0,4,,"","",,,,,,,"",,,,,,,,1,0,1,0,0,-0.2,0.1,-0.1
Darin Kimble,1988-89,20,QUE,NHL,26,3,1,4,149,21,,"","",,,,,,,"",,,,,,,,9,1,13,0,-5,-0.5,0.3,-0.2
Darin Kimble,1989-90,21,QUE,NHL,44,5,5,10,185,40,,"","",,,,,,,"",,,,,,,,23,8,35,0,-20,-0.6,0.2,-0.4
Darin Kimble,1990-91,22,TOT,NHL,61,3,6,9,242,28,,"","",,,,,,,"",,,,,,,,15,0,18,0,-3,-1.4,0.6,-0.7
Darin Kimble,1991-92,23,STL,NHL,46,1,3,4,166,12,,"","",,,,,,,"",,,,,,,,5,0,9,1,-3,-1.4,0.5,-0.9
Darin Kimble,1992-93,24,BOS,NHL,55,7,3,10,177,20,,"","",,,,,,,"",,,,,,,,16,0,12,0,4,-0.8,0.8,0.0
Darin Kimble,1993-94,25,CHI,NHL,65,4,2,6,133,17,,"","",,,,,,,"",,,,,,,,12,0,10,0,2,-1.7,1.0,-0.7
Darin Kimble,1994-95,26,CHI,NHL,14,0,0,0,30,2,,"","",,,,,,,"",,,,,,,,1,0,6,0,-5,-0.5,0.0,-0.5
Mark Recchi,1988-89,20,PIT,NHL,15,1,1,2,0,11,"","","","","","","","","","",,,,,,,,4,0,6,0,-2,-0.4,0.1,-0.3
Mark Recchi,1989-90,21,PIT,NHL,74,30,37,67,44,143,"","","","","","","","","",Calder-5,,,,,,,,88,18,72,8,6,4.1,1.0,5.1
Mark Recchi,1990-91,22,PIT,NHL,78,40,73,113,48,184,"","","","","","","","","","AS-5,Hart-9",,,,,,,,151,58,108,15,0,8.9,0.6,9.5
Mark Recchi,1991-92,23,TOT,NHL,80,43,54,97,96,210,"","","","","","","","","","AS-2,Byng-17",,,,,,,,136,68,114,25,-21,7.7,0.2,8.0
Mark Recchi,1992-93,24,PHI,NHL,84,53,70,123,95,274,"","","","","","","","","",AS-4,,,,,,,,163,57,116,11,1,10.1,0.9,11.0
Mark Recchi,1993-94,25,PHI,NHL,84,40,67,107,46,217,"","","","","","","","","","AS-4,Byng-7",,,,,,,,155,56,107,6,-2,8.8,0.9,9.7
Mark Recchi,1994-95,26,TOT,NHL,49,16,32,48,28,121,"","","","","","","","","","",,,,,,,,64,21,54,2,-9,4.0,0.4,4.3
Mark Recchi,1995-96,27,MTL,NHL,82,28,50,78,69,191,"","","","","","","","","","",,,,,,,,115,43,59,7,20,6.1,1.7,7.8
Mark Recchi,1996-97,28,MTL,NHL,82,34,46,80,58,202,"","","","","","","","","",AS-7,,,,,,,,112,34,103,24,-1,7.3,0.8,8.1
Mark Recchi,1997-98,29,MTL,NHL,82,32,42,74,51,216,"","","","","","","","","","",,,,,,,,107,48,59,11,11,7.6,1.4,8.9
Mark Recchi,1998-99,30,TOT,NHL,71,16,37,53,34,171,"",1453,20:28,"","","","","","","",,,,,,,,78,36,59,10,-7,3.2,1.6,4.8
Mark Recchi,1999-00,31,PHI,NHL,82,28,63,91,50,223,"",1781,21:43,"","","","","","","AS-4,Byng-21,Hart-6,Selke-23",,,,,,,,123,56,58,11,20,7.6,3.1,10.7
Mark Recchi,2000-01,32,PHI,NHL,69,27,50,77,33,191,"",1495,21:40,"","","","","","","AS-7,Byng-22,Hart-23,Selke-43",,,,,,,,106,37,63,9,15,6.7,2.1,8.7
Mark Recchi,2001-02,33,PHI,NHL,80,22,42,64,46,205,"",1653,20:40,"","","","","","","",,,,,,,,92,25,76,14,5,4.8,1.8,6.6
Mark Recchi,2002-03,34,PHI,NHL,79,20,32,52,35,171,"",1488,18:50,"","","","","","","",,,,,,,,76,35,53,12,0,3.8,1.8,5.6
Mark Recchi,2003-04,35,PHI,NHL,82,26,49,75,47,167,"",1410,17:12,"","","","","","","AS-11,Byng-49,Hart-25,Selke-55",,,,,,,,95,38,42,3,18,7.2,2.2,9.4
Mark Recchi,2005-06,37,TOT,NHL,83,28,36,64,68,199,"",1693,20:24,"","","","","","","",,,,,,,,96,53,119,40,-36,4.0,0.3,4.4
Mark Recchi,2006-07,38,PIT,NHL,82,24,44,68,62,190,"",1616,19:42,"","","","","","",Byng-32,,,,,,,,119,62,63,7,1,4.8,1.7,6.4
Mark Recchi,2007-08,39,TOT,NHL,72,14,34,48,32,121,180,1287,17:52,27,31,22,71,34,44,"",683,981,511,763,37,52,100.9,70,33,55,0,-18,3.2,0.6,3.8
Mark Recchi,2008-09,40,TOT,NHL,80,23,38,61,22,129,207,1342,16:46,24,32,27,104,33,31,Byng-44,766,903,572,701,39,54,98.5,76,37,69,12,-18,4.9,0.7,5.5
Mark Recchi,2009-10,41,BOS,NHL,81,18,25,43,34,152,235,1381,17:03,54,92,22,84,26,16,Byng-42,1117,887,853,658,45,38,99.2,67,21,43,1,4,2.6,2.1,4.6
Mark Recchi,2010-11,42,BOS,NHL,81,14,34,48,35,132,211,1304,16:06,52,45,25,81,16,32,"",1021,1002,746,751,54,41,102.5,80,24,47,4,13,3.1,1.7,4.8
Tony Amonte,1991-92,21,NYR,NHL,79,35,34,69,55,234,,"","",,,,,,,"AS-10,Calder-2",,,,,,,,100,28,60,0,12,5.2,1.2,6.3
Tony Amonte,1992-93,22,NYR,NHL,83,33,43,76,49,270,,"","",,,,,,,"",,,,,,,,112,43,71,2,0,5.2,1.1,6.2
Tony Amonte,1993-94,23,TOT,NHL,79,17,25,42,37,195,,"","",,,,,,,"",,,,,,,,74,26,54,6,0,1.9,1.0,3.0
