Name,Season,Age,Tm,Lg,GP,G,A,PTS,PIM,S,TOI,ATOI,Awards,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS
Dan Frawley,1983-84,21,CBH,NHL,3,0,0,0,0,2,"","","",0,0,1,0,-1,-0.1,0.0,-0.1
Dan Frawley,1984-85,22,CBH,NHL,30,4,3,7,64,23,"","","",12,0,15,1,-1,-0.4,0.3,-0.1
Dan Frawley,1985-86,23,PIT,NHL,69,10,11,21,174,80,"","","",33,11,42,1,-18,-0.6,0.5,0.0
Dan Frawley,1986-87,24,PIT,NHL,78,14,14,28,218,108,"","","",41,2,49,0,-9,0.1,0.7,0.8
Dan Frawley,1987-88,25,PIT,NHL,47,6,8,14,152,66,"","","",23,2,34,13,0,-0.3,0.5,0.2
Dan Frawley,1988-89,26,PIT,NHL,46,3,4,7,66,37,"","","",15,1,15,0,-1,-1.1,0.4,-0.6
Dave Richter,1981-82,21,MNS,NHL,3,0,0,0,11,1,"","","",1,0,1,0,0,-0.1,0.2,0.1
Dave Richter,1982-83,22,MNS,NHL,6,0,0,0,4,3,"","","",5,0,5,0,0,-0.1,0.3,0.2
Dave Richter,1983-84,23,MNS,NHL,42,2,3,5,132,22,"","","",19,0,33,6,-7,-0.4,1.4,1.0
Dave Richter,1984-85,24,MNS,NHL,55,2,8,10,221,29,"","","",30,0,55,28,6,-0.3,3.2,3.0
Dave Richter,1985-86,25,TOT,NHL,64,0,5,5,167,22,"","","",27,0,45,10,-7,-0.9,3.1,2.2
Dave Richter,1986-87,26,VAN,NHL,78,2,15,17,172,35,"","","",72,0,102,28,-2,-0.2,4.0,3.9
Dave Richter,1987-88,27,VAN,NHL,49,2,4,6,224,18,"","","",31,1,49,14,-5,-0.4,2.3,1.8
Dave Richter,1988-89,28,STL,NHL,66,1,5,6,99,23,"","","",33,0,77,23,-21,-0.8,2.5,1.7
Dave Richter,1989-90,29,STL,NHL,2,0,0,0,0,3,"","","",0,0,2,0,-2,0.0,0.0,0.0
Glenn Johannesen,1985-86,23,NYI,NHL,2,0,0,0,0,2,"","","",0,0,1,0,-1,0.0,0.0,0.0
Andy Brickley,1982-83,21,PHI,NHL,3,1,1,2,0,7,"","","",5,3,3,0,-1,0.1,0.0,0.1
Andy Brickley,1983-84,22,PIT,NHL,50,18,20,38,9,75,"","","",62,21,57,9,-3,2.0,0.8,2.7
Andy Brickley,1984-85,23,PIT,NHL,45,7,15,22,10,58,"","","",38,7,45,0,-16,0.3,0.3,0.6
Andy Brickley,1986-87,25,NJD,NHL,51,11,12,23,8,55,"","","",33,3,62,17,-16,0.6,0.2,0.8
Andy Brickley,1987-88,26,NJD,NHL,45,8,14,22,14,61,"","","",33,5,42,15,1,0.5,0.6,1.1
Andy Brickley,1988-89,27,BOS,NHL,71,13,22,35,20,98,"","","",63,16,59,16,4,0.8,1.2,2.0
Andy Brickley,1989-90,28,BOS,NHL,43,12,28,40,8,69,"","","",61,19,35,4,11,2.2,1.0,3.1
Andy Brickley,1990-91,29,BOS,NHL,40,2,9,11,8,28,"","","",27,5,26,0,-4,-0.5,0.3,-0.1
Andy Brickley,1991-92,30,BOS,NHL,23,10,17,27,2,28,"","","",38,15,18,1,6,2.0,0.5,2.5
Andy Brickley,1992-93,31,WIN,NHL,12,0,2,2,2,5,"","","",4,0,6,2,0,-0.3,0.1,-0.2
Andy Brickley,1993-94,32,WIN,NHL,2,0,0,0,0,0,"","","",0,0,2,0,-2,-0.1,0.0,-0.1
